timestamp,vm_id,environment,cpu_usage_percent,expected_cpu_percent,memory_usage_percent,disk_io_read_mb,disk_io_write_mb,network_in_mb,network_out_mb,sla_latency_ms,hourly_cost_usd,is_off_hours,is_weekend
24-02-2024 16:00,vm_112,qa,16.19,52.13,86.27,97.35,21.1,66.77,35.24,570.54,1.492,FALSE,TRUE
24-02-2024 17:00,vm_113,prod,83.76,54.5,14.28,319.99,113.43,101.93,144.42,737.48,0.978,FALSE,TRUE
24-02-2024 18:00,vm_114,qa,92.38,42.66,66.74,252.55,91.2,115.08,275.84,469.57,1.887,FALSE,TRUE
24-02-2024 19:00,vm_115,staging,20.94,79.57,52.57,56.13,228.52,291.91,66.64,165.18,1.099,TRUE,TRUE
24-02-2024 20:00,vm_116,qa,69.99,41.57,48.23,102.84,196.22,2.68,202.52,119.02,1.708,TRUE,TRUE
24-02-2024 21:00,vm_117,staging,8.63,66.2,27.88,242.42,329.42,295.71,122.36,222.59,1.317,TRUE,TRUE
24-02-2024 22:00,vm_118,dev,41.49,57.71,66.45,444.36,112.88,294.16,183.04,100.74,0.659,TRUE,TRUE
24-02-2024 23:00,vm_119,dev,51.47,77.96,25.26,285.36,269.55,298.85,58.16,420.45,1.536,TRUE,TRUE
25-02-2024 00:00,vm_0,dev,57.26,49.84,54.23,342.36,398.32,143.5,132.26,74.37,1.855,TRUE,TRUE
25-02-2024 01:00,vm_1,dev,89.23,61.28,30.26,172.82,410.25,289.18,274.45,194.26,2.436,TRUE,TRUE
25-02-2024 02:00,vm_2,prod,65.5,59.29,86.45,287.85,431.66,119.28,55.49,363.13,0.981,TRUE,TRUE
25-02-2024 03:00,vm_3,dev,48.32,68.11,12.29,226.45,349.1,8.86,178.57,389.65,0.208,TRUE,TRUE
25-02-2024 04:00,vm_4,prod,77.87,42.72,25.98,331.27,408.16,68.08,161.59,461.01,2.471,TRUE,TRUE
25-02-2024 05:00,vm_5,dev,90.55,47.75,29.38,30.03,109.37,283.64,158.65,570.38,1.578,TRUE,TRUE
25-02-2024 06:00,vm_6,dev,6.99,48.58,43.13,249.18,92.92,5.12,172.62,56.84,2.369,TRUE,TRUE
25-02-2024 07:00,vm_7,staging,93.43,69.53,28.62,151.52,7.89,164.25,141.12,82.88,0.304,TRUE,TRUE
25-02-2024 08:00,vm_8,staging,12.75,47.57,49.31,166.46,319.55,23.6,5.72,67.47,0.888,TRUE,TRUE
25-02-2024 09:00,vm_9,qa,78.29,62.94,79.8,480.65,422.17,86.63,252.13,350.06,0.378,FALSE,TRUE
25-02-2024 10:00,vm_10,qa,30.23,48.61,66.97,95.43,88.19,27.34,231.73,52.64,2.097,FALSE,TRUE
25-02-2024 11:00,vm_11,staging,16.9,74.46,56.4,159.07,288.44,258,49.59,601.94,2.207,FALSE,TRUE
25-02-2024 12:00,vm_12,dev,44.59,77.69,17.12,257.4,337.17,177.73,116.3,193.94,1.278,FALSE,TRUE
25-02-2024 13:00,vm_13,prod,62.96,60.74,65.52,432.2,417.79,270.73,215.98,752.59,0.507,FALSE,TRUE
25-02-2024 14:00,vm_14,prod,39.29,54.09,23.31,211.25,292.85,206.82,274.44,399.39,0.361,FALSE,TRUE
25-02-2024 15:00,vm_15,staging,9.91,49.36,72.91,373.21,436.78,291.34,266.37,368.13,1.491,FALSE,TRUE
25-02-2024 16:00,vm_16,dev,58.95,41.99,30,428.91,158.38,153.45,251.92,628.82,1.291,FALSE,TRUE
25-02-2024 17:00,vm_17,staging,86.22,50.74,43.36,158.46,160.72,191.97,45.19,576.26,1.752,FALSE,TRUE
25-02-2024 18:00,vm_18,dev,39.49,66.17,38.04,199.41,246.64,173.32,256.14,493.7,0.798,FALSE,TRUE
25-02-2024 19:00,vm_19,dev,24.47,61.34,78.71,181.5,175.66,145.79,246.09,749.41,1.036,TRUE,TRUE
25-02-2024 20:00,vm_20,dev,44.83,77.76,20.12,417.26,5.63,253.94,106.17,349.36,0.102,TRUE,TRUE
25-02-2024 21:00,vm_21,qa,9.35,55.85,55.25,26.95,330.64,193.71,111.07,650.65,1.545,TRUE,TRUE
25-02-2024 22:00,vm_22,prod,78.84,67.75,21.36,157.67,339.51,240.59,129.31,316.47,1.087,TRUE,TRUE
25-02-2024 23:00,vm_23,staging,79.37,59.57,66.38,341.31,337.4,236.12,184.07,673.91,2.303,TRUE,TRUE
26-02-2024 00:00,vm_24,staging,57.92,60.5,82.41,284.89,158.53,58.12,73.77,222.39,1.622,TRUE,FALSE
26-02-2024 01:00,vm_25,qa,36.78,50.71,44.77,220.96,237.42,195.4,7.4,245.63,1.027,TRUE,FALSE
26-02-2024 02:00,vm_26,dev,76.98,58.2,49.05,272.27,165.19,60.69,40.4,548.74,0.696,TRUE,FALSE
26-02-2024 03:00,vm_27,qa,54.92,58.83,84.19,102.8,12.14,175.41,123.79,185.92,2.268,TRUE,FALSE
26-02-2024 04:00,vm_28,prod,79.33,68.27,51.68,218.2,255.29,203.55,79.68,198.74,0.09,TRUE,FALSE
26-02-2024 05:00,vm_29,dev,61.83,77.63,49.01,253.34,60.07,299.17,214.3,258.1,0.851,TRUE,FALSE
26-02-2024 06:00,vm_30,prod,75.6,53.17,56.27,451.09,40.62,10.13,30.77,549.56,2.362,TRUE,FALSE
26-02-2024 07:00,vm_31,qa,58.87,41.69,65.14,134.11,341.2,28.28,256.97,713.72,1.652,TRUE,FALSE
26-02-2024 08:00,vm_32,qa,42.27,59.85,18.55,434.58,9.23,24.03,250.8,546.16,1.355,TRUE,FALSE
26-02-2024 09:00,vm_33,staging,91.22,61.78,75.69,323.9,431.76,120.11,254.54,665.7,0.549,FALSE,FALSE
26-02-2024 10:00,vm_34,qa,53.7,46.74,44.84,15.07,234.29,246.65,207.35,443.98,2.092,FALSE,FALSE
26-02-2024 11:00,vm_35,prod,59.46,70.42,15.79,363.69,442.44,253.37,30.85,73.76,0.55,FALSE,FALSE
26-02-2024 12:00,vm_36,prod,24.84,79.4,72.89,22.6,30.81,221.36,123.24,98.36,0.658,FALSE,FALSE
26-02-2024 13:00,vm_37,qa,61.31,77.83,40.16,498.7,264.67,269.17,37.66,452.43,0.52,FALSE,FALSE
26-02-2024 14:00,vm_38,dev,56.44,47.88,18.03,436.96,160.45,97.54,276.57,275.68,0.437,FALSE,FALSE
26-02-2024 15:00,vm_39,qa,21.64,75.01,60.7,152.19,380.35,27.36,93.92,192.04,2.386,FALSE,FALSE
26-02-2024 16:00,vm_40,prod,10.36,68.18,80.41,132.42,165.74,18.39,164.31,383.68,1.525,FALSE,FALSE
26-02-2024 17:00,vm_41,dev,59.39,58.15,81.02,193.81,120.92,255.79,218.45,539.87,1.613,FALSE,FALSE
26-02-2024 18:00,vm_42,staging,73.73,61.62,86.61,181.3,386.61,219.4,257.85,320.29,2.388,FALSE,FALSE
26-02-2024 19:00,vm_43,staging,52.11,73.98,79.42,189.31,171.72,209.89,211.8,645.98,0.615,TRUE,FALSE
26-02-2024 20:00,vm_44,staging,25.41,59.21,10.17,162.55,12.49,102.56,189.19,596.05,0.064,TRUE,FALSE
26-02-2024 21:00,vm_45,dev,64.99,54.93,40.42,312.46,178.68,114.59,131.01,593.23,1.517,TRUE,FALSE
26-02-2024 22:00,vm_46,staging,12.21,59.73,75.48,86.31,296.26,287.48,169.91,788.45,1.294,TRUE,FALSE
26-02-2024 23:00,vm_47,prod,44.77,63.17,39.3,423.76,118.19,20.08,27.27,250.28,1.22,TRUE,FALSE
27-02-2024 00:00,vm_48,dev,19.7,47.56,58.12,407.14,197.23,232.35,247.61,522.89,0.202,TRUE,FALSE
27-02-2024 01:00,vm_49,dev,21.6,76.04,58.51,240.86,30.24,93.58,152.71,687.27,1.163,TRUE,FALSE
27-02-2024 02:00,vm_50,prod,23.21,66.97,39.2,427.1,266.7,12.68,12.2,472.03,0.755,TRUE,FALSE
27-02-2024 03:00,vm_51,dev,39.8,65.33,82.36,127.34,341.55,223.03,257.65,635.81,0.723,TRUE,FALSE
27-02-2024 04:00,vm_52,prod,9.6,43.98,50.26,13.69,188.92,99.94,137.52,343.27,0.595,TRUE,FALSE
27-02-2024 05:00,vm_53,qa,40.8,64.17,47.18,311.51,192,216.92,243.34,480.58,0.865,TRUE,FALSE
27-02-2024 06:00,vm_54,dev,51.05,44.84,89.8,231.67,44.29,212.59,240.07,63.42,0.915,TRUE,FALSE
27-02-2024 07:00,vm_55,prod,48.5,43.15,49.48,285.75,94.86,160.9,228.59,788.9,0.807,TRUE,FALSE
27-02-2024 08:00,vm_56,qa,39.45,61.09,24.27,450.17,73.83,233.43,18.13,644.01,2.448,TRUE,FALSE
27-02-2024 09:00,vm_57,qa,80.52,56.11,51.05,485.11,219.35,174.73,69.93,697.67,2.335,FALSE,FALSE
27-02-2024 10:00,vm_58,qa,18.08,63.55,75.12,319.05,240.52,86.7,245.28,561.55,1.458,FALSE,FALSE
27-02-2024 11:00,vm_59,qa,50.51,43.57,72.15,383.21,427.28,220.5,251.82,165.12,2.454,FALSE,FALSE
27-02-2024 12:00,vm_60,dev,10.58,57.24,73.09,46.49,37.59,177.15,128.8,44.2,2.478,FALSE,FALSE
27-02-2024 13:00,vm_61,qa,11.4,46.99,66.64,84.55,271.94,4.81,123.77,694.43,0.922,FALSE,FALSE
27-02-2024 14:00,vm_62,prod,56.65,79.48,30.34,367.94,239.29,270.59,49.86,329.14,1.141,FALSE,FALSE
27-02-2024 15:00,vm_63,dev,55.94,62.45,78.97,218.53,234.72,164.15,271.19,225.81,2.4,FALSE,FALSE
27-02-2024 16:00,vm_64,staging,84.02,67.5,81.48,225.75,393.56,260.72,60.47,458.1,1.541,FALSE,FALSE
27-02-2024 17:00,vm_65,dev,55.21,53.02,25.53,157.76,96.46,264.94,54.27,348.3,0.572,FALSE,FALSE
27-02-2024 18:00,vm_66,staging,91.38,43.79,20.44,305.64,23.14,134.05,185.34,528.3,1.739,FALSE,FALSE
27-02-2024 19:00,vm_67,dev,9.38,79.03,88.05,96.66,304.16,152.79,68.75,397.36,0.554,TRUE,FALSE
27-02-2024 20:00,vm_68,prod,13.82,51.45,79.47,315.32,158.6,125.31,262.92,563.84,0.881,TRUE,FALSE
27-02-2024 21:00,vm_69,qa,8.97,56.95,81.46,91.03,12.83,135.38,4.04,685.67,0.608,TRUE,FALSE
27-02-2024 22:00,vm_70,dev,21.67,65.99,80.91,36.59,116.86,268.65,2.61,172.53,0.65,TRUE,FALSE
27-02-2024 23:00,vm_71,dev,53.71,40.99,53.33,168.53,142.65,236.66,141.86,276.96,0.061,TRUE,FALSE
28-02-2024 00:00,vm_72,dev,63.1,72.41,61.71,119.41,279.49,38.83,137.17,360.72,2.208,TRUE,FALSE
28-02-2024 01:00,vm_73,qa,9.1,61.46,53.63,445.05,81.8,183.48,46.58,770.41,0.775,TRUE,FALSE
28-02-2024 02:00,vm_74,dev,90.14,51.13,14.1,32.2,188.81,298.78,138.97,304.96,0.262,TRUE,FALSE
28-02-2024 03:00,vm_75,prod,80.79,42.46,69.64,92.42,219.7,179.07,115.85,317.26,0.263,TRUE,FALSE
28-02-2024 04:00,vm_76,qa,31.7,46.5,50.43,276.62,209.36,235.98,249.4,529.71,1.412,TRUE,FALSE
28-02-2024 05:00,vm_77,dev,11.95,75.8,61.82,243.13,438.4,230.95,3.58,346.98,2.483,TRUE,FALSE
28-02-2024 06:00,vm_78,staging,20.29,67.44,50.21,27.7,25.25,105.74,273.38,761.95,0.405,TRUE,FALSE
28-02-2024 07:00,vm_79,staging,16.42,50,49.34,8.59,428.18,112.18,175.21,717.69,0.294,TRUE,FALSE
28-02-2024 08:00,vm_80,dev,16.1,42.62,23.74,494.09,263.96,217.5,43.36,420.46,1.124,TRUE,FALSE
28-02-2024 09:00,vm_81,dev,51.67,67.62,32.3,331.12,359.1,150.5,14.05,522.92,1.43,FALSE,FALSE
28-02-2024 10:00,vm_82,dev,27.13,62.9,22.71,185.88,196.52,171.6,151.13,65.26,0.771,FALSE,FALSE
28-02-2024 11:00,vm_83,staging,37.23,56.18,25.65,237.86,206.96,214.16,66.53,562.67,0.791,FALSE,FALSE
28-02-2024 12:00,vm_84,staging,94.06,54.54,87.84,136.94,396.3,233.49,85.03,571.62,1.09,FALSE,FALSE
28-02-2024 13:00,vm_85,qa,66.59,48.67,22.25,175.71,403.69,82.18,69.39,300.18,0.82,FALSE,FALSE
28-02-2024 14:00,vm_86,prod,90.41,66.78,31.54,326.28,111.22,44.89,182.4,191.35,2.293,FALSE,FALSE
28-02-2024 15:00,vm_87,prod,17.83,78.83,57.25,441.99,93.66,88.25,155.43,733.76,0.153,FALSE,FALSE
28-02-2024 16:00,vm_88,qa,39.39,47.03,58.81,96.14,225.82,152.75,22.75,352.83,0.625,FALSE,FALSE
28-02-2024 17:00,vm_89,prod,54.93,63.88,22.32,420.98,405.62,103.3,147.9,529.89,2.031,FALSE,FALSE
28-02-2024 18:00,vm_90,dev,11.91,56.97,73.5,65.17,148.45,170.94,221.74,46,2.093,FALSE,FALSE
28-02-2024 19:00,vm_91,dev,5.38,57.87,72.82,111.42,295.15,16.99,23.65,342.97,0.323,TRUE,FALSE
28-02-2024 20:00,vm_92,dev,65.34,50.17,28.99,23.4,320.13,153.42,249.24,657.46,2.436,TRUE,FALSE
28-02-2024 21:00,vm_93,dev,62.76,73.01,33.09,74.7,351.51,111.03,162.35,322.31,1.749,TRUE,FALSE
28-02-2024 22:00,vm_94,qa,41.97,59.41,85.04,459.07,255.95,160.87,266.22,490.47,0.718,TRUE,FALSE
28-02-2024 23:00,vm_95,prod,49.07,61.74,76.05,232.42,184.09,127.34,42.33,183.69,1.167,TRUE,FALSE
29-02-2024 00:00,vm_96,dev,42.39,52.19,65.82,43.44,435.32,85.98,278.2,344.89,0.778,TRUE,FALSE
29-02-2024 01:00,vm_97,dev,7.16,47.27,16.58,480.06,277.04,271.33,180.75,743.56,0.418,TRUE,FALSE
29-02-2024 02:00,vm_98,qa,35.18,43.44,43.46,440.1,329.21,56.24,159.33,461.83,0.763,TRUE,FALSE
29-02-2024 03:00,vm_99,prod,20.94,68.56,54.74,378.57,158.52,204.73,144.76,723.51,1.471,TRUE,FALSE
29-02-2024 04:00,vm_100,dev,13.86,47.85,24.99,467.07,303.13,277.47,7.6,723.58,2.074,TRUE,FALSE
29-02-2024 05:00,vm_101,qa,91.1,67.6,45.86,113.96,119.72,162.06,263.16,756.44,0.941,TRUE,FALSE
29-02-2024 06:00,vm_102,dev,58.94,55.62,58.08,419,114.07,263.05,180.67,718.41,0.902,TRUE,FALSE
29-02-2024 07:00,vm_103,dev,70.58,56.63,36.19,346.55,323.05,38.33,26.56,22.56,1.197,TRUE,FALSE
29-02-2024 08:00,vm_104,prod,33.38,58.77,72.48,435.53,237.02,148.64,6.85,748.53,1.629,TRUE,FALSE
29-02-2024 09:00,vm_105,prod,40.38,54.71,77.24,399.47,309.06,137.65,15.17,127.22,1.891,FALSE,FALSE
29-02-2024 10:00,vm_106,dev,26.32,44.02,35.89,176.52,124.9,3.43,171.02,51.14,0.851,FALSE,FALSE
29-02-2024 11:00,vm_107,prod,13.73,52.39,77.09,388.33,271.43,133.53,172.31,63.2,1.487,FALSE,FALSE
29-02-2024 12:00,vm_108,staging,21.11,66.55,18.29,134.92,202.55,111.34,140.41,292.15,1.004,FALSE,FALSE
29-02-2024 13:00,vm_109,prod,76.78,66.63,77.02,167.65,270.65,201.27,86.59,504.23,1.805,FALSE,FALSE
29-02-2024 14:00,vm_110,qa,65.98,51.45,22.22,58.41,134.44,281.56,149.36,333.8,0.453,FALSE,FALSE
29-02-2024 15:00,vm_111,qa,54.22,58.4,16.63,467.86,323.38,26.65,145.05,39.93,0.679,FALSE,FALSE
29-02-2024 16:00,vm_112,qa,47.76,47.74,61.34,149.05,363.64,98.92,6.42,391.66,1.094,FALSE,FALSE
29-02-2024 17:00,vm_113,staging,88.02,48.41,47.75,262.71,120.66,133.78,79.81,364.86,2.229,FALSE,FALSE
29-02-2024 18:00,vm_114,dev,11.55,40.92,82.63,198.71,138.78,137.1,15.84,610.34,1.455,FALSE,FALSE
29-02-2024 19:00,vm_115,dev,30.25,75.87,39.06,480.16,299.21,232.67,252.14,238.1,2.415,TRUE,FALSE
29-02-2024 20:00,vm_116,dev,36.49,48.43,32.97,170.85,314.54,133.58,203.34,189.67,0.303,TRUE,FALSE
29-02-2024 21:00,vm_117,staging,75.42,49.1,50.06,390.38,318.32,9.12,278.92,219.63,1.177,TRUE,FALSE
29-02-2024 22:00,vm_118,dev,94.33,51.18,46.48,428.43,308.8,213.32,85.31,256.92,1.077,TRUE,FALSE
29-02-2024 23:00,vm_119,staging,26.66,45.1,37.55,220.63,179.8,265.56,246.1,487.35,1.521,TRUE,FALSE
01-03-2024 00:00,vm_0,prod,83.69,65.57,65.5,192.2,180.71,154.66,169.25,387.79,2.039,TRUE,FALSE
01-03-2024 01:00,vm_1,dev,79.76,43.01,70.76,375.13,118.39,174.75,127.42,282.78,2.112,TRUE,FALSE
01-03-2024 02:00,vm_2,staging,25.22,45.37,78.24,456.88,74.79,49.72,63.1,311.97,1.692,TRUE,FALSE
01-03-2024 03:00,vm_3,qa,40.94,65.79,87.83,378.69,313.2,66.97,207.01,309.32,1.622,TRUE,FALSE
01-03-2024 04:00,vm_4,prod,41.87,53.59,31.33,117.43,46.47,71.32,253.26,778.48,2.375,TRUE,FALSE
01-03-2024 05:00,vm_5,dev,93.04,68.32,67.29,444.71,422.32,129.79,66.65,201.74,0.99,TRUE,FALSE
01-03-2024 06:00,vm_6,staging,21.28,62.3,41.54,196.85,372.88,278.52,49.93,658.09,2.09,TRUE,FALSE
01-03-2024 07:00,vm_7,prod,76.92,50.24,64.17,290.23,386.59,157.01,195.25,572.4,2.308,TRUE,FALSE
01-03-2024 08:00,vm_8,prod,35.08,66.03,48.08,416.56,408.47,58.44,273.58,24.34,1.254,TRUE,FALSE
01-03-2024 09:00,vm_9,staging,70.78,44.65,89.5,98.26,186.83,80.56,210.24,794.68,1.836,FALSE,FALSE
01-03-2024 10:00,vm_10,qa,42.8,61.46,68.31,393.33,381.78,115.82,80.4,610.02,0.974,FALSE,FALSE
01-03-2024 11:00,vm_11,staging,57.05,57.49,86.2,300.1,75.34,187.35,118.17,552.31,0.439,FALSE,FALSE
01-03-2024 12:00,vm_12,prod,79.94,50.71,76.8,447.2,14.63,132.57,108.22,336.15,1.487,FALSE,FALSE
01-03-2024 13:00,vm_13,qa,77.37,64.16,82.23,90.13,354.28,118.34,238.73,453.06,0.531,FALSE,FALSE
01-03-2024 14:00,vm_14,dev,82.98,74.85,75.15,213.24,38.28,169.85,216.21,217.55,1.171,FALSE,FALSE
01-03-2024 15:00,vm_15,prod,10.37,79.96,46.73,417.26,444.89,73.31,165.32,47.68,2.189,FALSE,FALSE
01-03-2024 16:00,vm_16,staging,67.28,64.31,30.14,14.52,305.28,24.59,77.71,672.1,0.261,FALSE,FALSE
01-03-2024 17:00,vm_17,staging,17.6,56.19,39.63,60.54,340.29,8.3,262.7,719.26,0.125,FALSE,FALSE
01-03-2024 18:00,vm_18,dev,42.42,49.01,11.62,495.33,114.38,76.13,183.27,146.73,1.536,FALSE,FALSE
01-03-2024 19:00,vm_19,staging,54.37,50.28,51.92,143.8,304.87,28.39,271.76,633.9,0.861,TRUE,FALSE
01-03-2024 20:00,vm_20,qa,41.25,59.18,50.4,487.89,24.23,101.57,162.85,598.1,1.074,TRUE,FALSE
01-03-2024 21:00,vm_21,staging,51.77,54.69,52.02,95.35,377.83,232.11,230.11,159.13,1.044,TRUE,FALSE
01-03-2024 22:00,vm_22,dev,94.69,76.55,87.92,183.74,80.48,215.17,227.86,349.03,0.262,TRUE,FALSE
01-03-2024 23:00,vm_23,staging,17.17,54.73,82.92,377.67,315.32,183.67,95.11,349.75,0.059,TRUE,FALSE
02-03-2024 00:00,vm_24,prod,65.79,54.94,22.94,330.6,104.89,255.9,269.96,612.77,2.251,TRUE,TRUE
02-03-2024 01:00,vm_25,dev,40.64,55.34,39.51,292.66,35.46,85.34,7.12,673.38,0.584,TRUE,TRUE
02-03-2024 02:00,vm_26,prod,16.97,73.46,43.92,267.3,219.26,265.63,215.47,93.92,1.094,TRUE,TRUE
02-03-2024 03:00,vm_27,qa,19.29,66.03,38.84,422.5,80.33,120.37,270.39,459.12,2.431,TRUE,TRUE
02-03-2024 04:00,vm_28,prod,90.43,64.57,73.88,121.3,329.6,120.87,95.56,614.16,2.076,TRUE,TRUE
02-03-2024 05:00,vm_29,staging,84.16,53.37,51.92,224.02,110.72,122.2,181.82,633.23,0.314,TRUE,TRUE
02-03-2024 06:00,vm_30,qa,86.63,72.72,55.77,81.95,157.4,30.33,157.86,135.43,1.296,TRUE,TRUE
02-03-2024 07:00,vm_31,staging,94.24,41.53,78.24,299.99,257.51,292.67,213.46,429.89,1.839,TRUE,TRUE
02-03-2024 08:00,vm_32,prod,23.75,74.83,74.47,129.02,131.81,42.41,242.66,688.9,1.761,TRUE,TRUE
02-03-2024 09:00,vm_33,qa,36.99,60.51,20.58,170.25,173.2,102.92,169.25,268.44,1.914,FALSE,TRUE
02-03-2024 10:00,vm_34,dev,65.23,55.93,67.11,238.27,367.95,96.47,228.64,351.59,1.171,FALSE,TRUE
02-03-2024 11:00,vm_35,staging,48.54,59.89,44.83,18.25,84.75,23.33,88.13,647.4,0.481,FALSE,TRUE
02-03-2024 12:00,vm_36,prod,42.66,66.7,33.57,50.51,41.58,46.53,64.78,89.67,1.189,FALSE,TRUE
02-03-2024 13:00,vm_37,staging,37.2,40.51,14,344.53,151.12,14.41,121.16,690.4,1.637,FALSE,TRUE
02-03-2024 14:00,vm_38,staging,58.44,74.86,48.98,217.34,193.85,88.43,190.09,262.7,1.541,FALSE,TRUE
02-03-2024 15:00,vm_39,qa,56.8,57.87,38.43,433.07,246.48,260.13,53.24,21.13,0.223,FALSE,TRUE
02-03-2024 16:00,vm_40,prod,19.53,53.72,30.12,348.86,170.73,102.49,190.82,202.64,0.209,FALSE,TRUE
02-03-2024 17:00,vm_41,dev,47.46,45.53,65.57,9.01,356.51,37.98,110.95,89.81,2.415,FALSE,TRUE
02-03-2024 18:00,vm_42,qa,54.81,57.58,71.56,310.27,22.5,194.06,222.97,92.06,0.422,FALSE,TRUE
02-03-2024 19:00,vm_43,dev,56.33,59.85,29.58,51.39,197.14,298.98,11.28,560.41,0.771,TRUE,TRUE
02-03-2024 20:00,vm_44,dev,23.91,56.15,13.96,391.56,175.1,70.46,187.37,186.9,1.931,TRUE,TRUE
02-03-2024 21:00,vm_45,qa,71.8,67.15,77.9,495.8,293.17,84.59,182.3,749.1,1.054,TRUE,TRUE
02-03-2024 22:00,vm_46,qa,7.27,56.84,10.8,267.94,434.99,291.58,263.52,422.83,0.495,TRUE,TRUE
02-03-2024 23:00,vm_47,staging,36.93,78.46,84.97,342.98,232.12,54.45,200.03,378.88,1.195,TRUE,TRUE
03-03-2024 00:00,vm_48,qa,75.22,63.97,60.21,122.47,444.16,153.85,223.17,358.74,1.444,TRUE,TRUE
03-03-2024 01:00,vm_49,qa,55.75,72.3,35.75,221.61,139.5,72.66,253.38,560.22,1.159,TRUE,TRUE
03-03-2024 02:00,vm_50,dev,28.5,44.37,29.72,428.77,18.74,279.77,189.34,372.76,2.301,TRUE,TRUE
03-03-2024 03:00,vm_51,qa,67.55,55.89,10.72,87.87,78.72,294.47,81.95,120.31,0.748,TRUE,TRUE
03-03-2024 04:00,vm_52,dev,56.07,53.47,28.84,136.44,180.83,244.59,243.67,706.53,1.67,TRUE,TRUE
03-03-2024 05:00,vm_53,dev,76.66,62.78,21.02,225.49,145.77,95.12,209.57,354.15,0.325,TRUE,TRUE
03-03-2024 06:00,vm_54,staging,71.15,74.44,58.97,357.56,48.19,121.64,119.42,77.72,1.011,TRUE,TRUE
03-03-2024 07:00,vm_55,staging,59.91,43.13,23.32,191.06,197.53,73.45,199.24,432.91,1.865,TRUE,TRUE
03-03-2024 08:00,vm_56,staging,48.94,42.9,52.29,464.23,155.46,267.34,243.09,524.93,0.601,TRUE,TRUE
03-03-2024 09:00,vm_57,qa,16.99,74.01,57.21,51.76,59.57,274.45,273.21,234.95,1.495,FALSE,TRUE
03-03-2024 10:00,vm_58,qa,28.52,48.51,33.84,188.55,136.77,126.24,266.71,644.27,0.426,FALSE,TRUE
03-03-2024 11:00,vm_59,prod,42.72,66.75,12.81,355.93,399.46,197.3,91.77,542.43,0.302,FALSE,TRUE
03-03-2024 12:00,vm_60,qa,58.94,61.72,12.98,116.86,139.41,50.5,118.65,527.27,1.332,FALSE,TRUE
03-03-2024 13:00,vm_61,qa,51.23,73.32,12.11,329.92,322.71,131.05,31.56,348.24,1.704,FALSE,TRUE
03-03-2024 14:00,vm_62,dev,30.94,45,69.13,86.29,277.36,189.82,70.06,770.29,0.328,FALSE,TRUE
03-03-2024 15:00,vm_63,dev,5.58,45.19,35.44,32.71,195.1,116.24,247.2,233.87,2.299,FALSE,TRUE
03-03-2024 16:00,vm_64,qa,49.66,62.27,73.7,64.9,111.37,107.92,101.68,470.61,0.603,FALSE,TRUE
03-03-2024 17:00,vm_65,qa,30.71,77.86,44.54,465.34,169.21,1.3,174.13,261.06,0.344,FALSE,TRUE
03-03-2024 18:00,vm_66,qa,71.11,56.6,46.24,278.12,268.49,241.48,186.8,600.95,0.547,FALSE,TRUE
03-03-2024 19:00,vm_67,qa,7.16,53.08,51.03,399.19,161.09,266.91,219.13,57.28,0.465,TRUE,TRUE
03-03-2024 20:00,vm_68,staging,57.63,64.27,67.04,169.66,100.63,290.87,52,55.8,0.272,TRUE,TRUE
03-03-2024 21:00,vm_69,staging,89.73,77.22,31.88,298.37,56.83,216.06,86.04,652.47,2.005,TRUE,TRUE
03-03-2024 22:00,vm_70,prod,20.7,73.48,19.73,250,396.5,165.09,126.09,358.73,1.264,TRUE,TRUE
03-03-2024 23:00,vm_71,staging,47.45,79.82,54.48,473.14,200.94,81.52,102.79,286.12,1.002,TRUE,TRUE
04-03-2024 00:00,vm_72,prod,13.23,40.9,36.16,375.05,283.22,299.79,275.23,493.87,2.379,TRUE,FALSE
04-03-2024 01:00,vm_73,dev,61.31,44.51,45.4,366.62,223.23,177.34,233.95,567.48,0.959,TRUE,FALSE
04-03-2024 02:00,vm_74,dev,54.55,64.38,61.76,27.94,393.29,204.67,134.83,176.94,0.459,TRUE,FALSE
04-03-2024 03:00,vm_75,dev,41.66,72.82,49.53,277.09,248.39,205.04,246.32,164.64,0.721,TRUE,FALSE
04-03-2024 04:00,vm_76,staging,51.92,51.41,59.62,236.16,218.95,253.73,98,767.36,0.635,TRUE,FALSE
04-03-2024 05:00,vm_77,prod,85.69,49.57,53.54,464.28,416.45,3.89,220.25,479.94,1.272,TRUE,FALSE
04-03-2024 06:00,vm_78,dev,22.67,71.48,69.18,132.38,325.26,66.85,63.41,324.29,0.764,TRUE,FALSE
04-03-2024 07:00,vm_79,prod,7.03,42.26,66.47,138.57,54.64,199.99,216.48,645.12,1.314,TRUE,FALSE
04-03-2024 08:00,vm_80,dev,82.55,54.78,52.74,208.62,84.08,268.65,128.35,429.62,1.69,TRUE,FALSE
04-03-2024 09:00,vm_81,prod,56.94,60.23,64.31,125.47,355.27,205.92,30.99,208.5,1.954,FALSE,FALSE
04-03-2024 10:00,vm_82,qa,85.16,62.41,79.88,68.95,376.95,124.63,77.24,181.25,1.79,FALSE,FALSE
04-03-2024 11:00,vm_83,dev,58.73,69.14,44.58,429.42,247.61,109.11,113.23,329.55,0.554,FALSE,FALSE
04-03-2024 12:00,vm_84,qa,77.91,54.19,43.02,281.35,251.73,221.65,210.05,690.72,0.334,FALSE,FALSE
04-03-2024 13:00,vm_85,dev,43.67,64.51,71.14,431.37,286.21,222.63,21.36,67.93,1.379,FALSE,FALSE
